row_id,first_name,last_name,titles,highest_titles,gender,approx_birth_year,occupation,residence,region,nominate_party,member_party,party,abs_votes,pct_votes,rank,mandate
3992,Pavel,Hekš,,No title,Male,1957,ředitel tiskárny,Hostivice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,4,0,NA,NA
3993,Jan,Hlaváček,,No title,Male,1973,živnostník,Beroun,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,19,0,NA,NA
3994,Pavel,Hrouda,,No title,Male,1984,dispečer,Mladá Boleslav,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,60,0,NA,NA
3995,Eva,Hroudová,,No title,Female,1964,podnikatelka,Bakov nad Jizerou,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,19,0,NA,NA
3996,Miloslav,Hubený,,No title,Male,1956,zámečník,Cerhenice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,16,0,NA,NA
3997,Eva,Hůlová,,No title,Female,1965,starostka,Krušovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,69,0,NA,NA
3998,Alois,Chaloupka,,No title,Male,1945,důchodce,Olbramovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
3999,Alena,Chaloupková,,No title,Female,1973,asistentka ředitele,Olbramovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
4000,Lenka,Charousková,,No title,Female,1967,vedoucí směny,Dolní Bousov,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4001,Hana,Chrpová,,No title,Female,1986,prodavačka,Chlístov,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4002,Lenka,Jandová,,No title,Female,1965,poštovní doručovatelka,Bakov nad Jizerou,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,56,0,NA,NA
4003,Karel,Janko,Ing.,Master,Male,1943,důchodce,Podolanka,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,8,0,NA,NA
4004,Jarmila,Janků,,No title,Female,1964,hostinská,Žďár,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,7,0,NA,NA
4005,Jiří,Janů,Ing.,Master,Male,1954,ředitel stř. odb. učiliště,Kosova Hora,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,131,0,NA,NA
4006,Magdalena,Jindrová,,No title,Female,1957,účetní,Jílové u Prahy,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,5,0,NA,NA
4007,Renata,Jiráková,,No title,Female,1973,obchodní manažer,Čelákovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,23,0,NA,NA
4008,Miroslav,Jonáš,,No title,Male,1976,číšník,Beroun,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4009,Jiří,Kabát,,No title,Male,1949,podnikatel,Vlašim,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,13,0,NA,NA
4010,Jan,Koňas,,No title,Male,1949,živnostník,Vlašim,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,11,0,NA,NA
4011,František,Kortánek,Ing.,Master,Male,1949,zemědělský technik,Nechvalice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,26,0,NA,NA
4012,Martin,Krameš,,No title,Male,1975,technik - místostarosta,Kosova Hora,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,53,0,NA,NA
4013,Lenka,Kuchlerová,,No title,Female,1966,podnikatelka,Sázava,Středočeský kraj,SZR,MDS,Strana zdravého rozumu,24,0,NA,NA
4014,Jarmila,Literová,,No title,Female,1935,důchodkyně,Beroun,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,6,0,NA,NA
4015,Margita,Lojínová,,No title,Female,1969,v domácnosti,Rosovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,7,0,NA,NA
4016,Oldřiška,Matoušková,,No title,Female,1935,důchodkyně,Mladá Boleslav,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
4017,Jitka,Nejedlová,,No title,Female,1950,živnostník,Čáslav,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4018,Hana,Němečková,,No title,Female,1964,montážní dělník,Pičín,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,17,0,NA,NA
4019,Ivana,Nováková,,No title,Female,1966,prodavačka,Milovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4020,Květoslava,Novotná,,No title,Female,1950,koncertní mistr,Jesenice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,5,0,NA,NA
4021,Josef,Novotný,,No title,Male,1953,úředník,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,4,0,NA,NA
4022,Zdeněk,Otradovec,,No title,Male,1947,informatik,Louňovice pod Blaníkem,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,25,0,NA,NA
4023,Helena,Paříková,,No title,Female,1944,důchodkyně,Bakov nad Jizerou,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,8,0,NA,NA
4024,Dana,Pavlištová,,No title,Female,1983,fyzioterapeut,Mladá Boleslav,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,53,0,NA,NA
4025,Dana,Pecková,,No title,Female,1957,recepční,Čelákovice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,8,0,NA,NA
4026,Pavel,Pešata,,No title,Male,1975,obchodní zástupce - hudebník,Slaný,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,31,0,NA,NA
4027,Hubert,Rakušan,Ing.,Master,Male,1950,učitel zást. řed. - lesní ing.,Český Brod,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,56,0,NA,NA
4028,Michal,Rathan,Mgr.,Master,Male,1950,nezávislý žurnalista,Louňovice pod Blaníkem,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,14,0,NA,NA
4029,Jiří,Somberg,MUDr.,Doctor,Male,1961,lékař - chirurg,Kosmonosy,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,149,0,NA,NA
4030,Zdeněk,Strnad,,No title,Male,1947,živnostník,Vysoká u Příbramě,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,23,0,NA,NA
4031,Blažena,Suchopárová,,No title,Female,1947,místostarostka,Krásná Hora nad Vltavou,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,49,0,NA,NA
4032,Jiří,Šefl,,No title,Male,1946,důchodce,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,11,0,NA,NA
4033,Milada,Šeflová,,No title,Female,1961,úřednice,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,16,0,NA,NA
4034,Juraj,Špak,Ing.,Master,Male,1956,informatik,Brandýs nad Labem-Stará Boleslav,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,26,0,NA,NA
4035,Jindřich,Špírek,,No title,Male,1962,elektrikář,Pohoří,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,25,0,NA,NA
4036,Ivana,Švejdová,,No title,Female,1963,invalidní důchodce,Doubravčice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4037,Lukančo,Trifončovski,Ing.,Master,Male,1955,výzkumný pracovník,Nové Strašecí,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,10,0,NA,NA
4038,Hana,Trojáková,,No title,Female,1958,podnikatelka,Příbram,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,42,0,NA,NA
4039,Monika,Víšková,,No title,Female,1965,prodavačka,Týnec nad Sázavou,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4040,Josef,Vlasák,,No title,Male,1946,zemědělec,Vysoký Újezd,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,36,0,NA,NA
4041,Alena,Vorlová,,No title,Female,1958,prodavačka,Benešov,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,24,0,NA,NA
4042,Ludmila,Zrůbková,,No title,Female,1974,správní cestmistr,Nechvalice,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,50,0,NA,NA
4043,Jiří,Zub,,No title,Male,1952,živnostník,Lysá nad Labem,Středočeský kraj,SZR,ČSNS2005,Strana zdravého rozumu,31,0,NA,NA
4044,Karel,Žáček,,No title,Male,1962,invalidní důchodce,Beroun,Středočeský kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4045,Erika,Berková,,No title,Female,1962,prodavač,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4046,Petra,Böttcherová,,No title,Female,1982,mateřská dovolená,Nezbavětice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,20,0,NA,NA
4047,Ladislav,Dolívka,,No title,Male,1952,živnostník,Klatovy,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,18,0,NA,NA
4048,Jitka,Dolívková,,No title,Female,1964,učitelka mateřské školy,Klatovy,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,52,0,NA,NA
4049,Petr,Dyček,,No title,Male,1961,invalidní důchodce,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4050,Václav,Fiala,,No title,Male,1953,karosář,Chválenice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
4051,Josef,Frank,,No title,Male,1969,obchodní zástupce,Mladotice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,25,0,NA,NA
4052,Pavel,Hlávka,,No title,Male,1958,podnikatel,Třemošná,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,30,0,NA,NA
4053,Libuše,Klečková,,No title,Female,1954,živnostník,Horažďovice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,29,0,NA,NA
4054,Petr,Kocman,Ing.,Master,Male,1960,místostarosta,Sušice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,72,0,NA,NA
4055,Václav,Korda,,No title,Male,1949,zedník,Malý Bor,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,18,0,NA,NA
4056,Vladimír,Kůsa,,No title,Male,1969,státní zaměstnanec,Potvorov,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,34,0,NA,NA
4057,Jaroslava,Novotná,,No title,Female,1958,úřednice,Chválenice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,5,0,NA,NA
4058,Jana,Pinkerová,,No title,Female,1985,servírka,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,27,0,NA,NA
4059,Karel,Řezanina,,No title,Male,1966,živnostník,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4060,Václav,Šafařík,,No title,Male,1970,elektrikář,Mladotice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,35,0,NA,NA
4061,Pavel,Šapovalov,Ing.,Master,Male,1960,živnostník - místostarosta,Kožlany,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,82,0,NA,NA
4062,Bronislav,Šílený,,No title,Male,1970,strojvedoucí,Holoubkov,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,21,0,NA,NA
4063,Richard,Škala,,No title,Male,1972,mechanizátor,Chválenice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,30,0,NA,NA
4064,Jana,Škalová,Ing.,Master,Female,1973,asistentka,Chválenice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,19,0,NA,NA
4065,Pavel,Šlegl,,No title,Male,1989,ekonom,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,16,0,NA,NA
4066,Hana,Šmídtová,,No title,Female,1960,lisař,Nezbavětice,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,11,0,NA,NA
4067,Aleš,Telecký,,No title,Male,1961,servisní technik,Plzeň,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4068,Kryštof,Valdman,,No title,Male,1971,živnostník,Mirošov,Plzeňský kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4069,Lucie,Hanzlíková,,No title,Female,1981,asistentka prodeje,Bukovany,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,36,0,NA,NA
4070,Ilona,Hradecká,,No title,Female,1958,živnostník,Aš,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,31,0,NA,NA
4071,David,Skala,,No title,Male,1983,přejímací technik,Karlovy Vary,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,40,0,NA,NA
4072,Iveta,Šikutová,,No title,Female,1981,bankovní úředník,Karlovy Vary,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,22,0,NA,NA
4073,Jiří,Švamberk,,No title,Male,1944,důchodce,Cheb,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,11,0,NA,NA
4074,Božena,Vojtová,,No title,Female,1952,učitelka MŠ,Nejdek,Karlovarský kraj,SZR,BEZPP,Strana zdravého rozumu,40,0,NA,NA
4075,Václav,Belan,,No title,Male,1950,technik,Lenešice,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,27,0,NA,NA
4076,Petr,Fišer,,No title,Male,1960,podnikatel,Krupka,Ústecký kraj,SZR,SZR,Strana zdravého rozumu,40,0,NA,NA
4077,Pavel,Folget,et Ing.,Master,Male,1942,předseda bytového družstva,Most,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,17,0,NA,NA
4078,Miroslav,Hanke,,No title,Male,1953,podnikatel,Krupka,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4079,Václav,Hart,,No title,Male,1968,obchodní zástupce,Přestanov,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,3,0,NA,NA
4080,Květa,Hegrová,,No title,Female,1953,živnostník,Bílina,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,11,0,NA,NA
4081,Zdeňka,Hofmanová,,No title,Female,1951,masérka,Ústí nad Labem,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,21,0,NA,NA
4082,Martina,Hradilíková,,No title,Female,1973,marketinková pracovnice,Chlumec,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4083,Božena,Hrušková,,No title,Female,1956,rehabilitační sestra,Ústí nad Labem,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,29,0,NA,NA
4084,Hana,Chlapcová,,No title,Female,1950,živnostník,Teplice,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
4085,Jindřich,Janouch,,No title,Male,1971,zaměst. bezpečnostní agentury,Krupka,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,14,0,NA,NA
4086,Martin,Jelínek,Ing.,Master,Male,1965,šéfkonstruktér,Tisá,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,19,0,NA,NA
4087,Václav,Komárek,,No title,Male,1957,chemik,Ústí nad Labem,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,17,0,NA,NA
4088,Pavel,Lipert,,No title,Male,1961,živnostník,Ústí nad Labem,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4089,Daniela,Matyášová,,No title,Female,1946,obchodní zástupce,Ústí nad Labem,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,5,0,NA,NA
4090,Karel,Secký,Ing.,Master,Male,1974,ekonom. řed. - místostarosta,Modlany,Ústecký kraj,SZR,SZR,Strana zdravého rozumu,49,0,NA,NA
4091,Jan,Spěváček,,No title,Male,1944,psychotronik - spisovatel,Proboštov,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,18,0,NA,NA
4092,Michael,Straka,Ing.,Master,Male,1974,ekonom,Louny,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,67,0,NA,NA
4093,Karel,Šulc,,No title,Male,1955,podnikatel,Krupka,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4094,Zdeněk,Tichý,,No title,Male,1960,podnikatel,Teplice,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,17,0,NA,NA
4095,Jaroslav,Tomek,,No title,Male,1956,nákupčí stavebnin,Krupka,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4096,Jana,Třesohlavá,,No title,Female,1961,učitelka,Teplice,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,28,0,NA,NA
4097,Ivo,Vodička,Mgr.,Master,Male,1962,středošk. pedagog - spisovatel,Litoměřice,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,39,0,NA,NA
4098,Irena,Voříšková,,No title,Female,1949,prodavačka,Duchcov,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4099,Jiří,Windisch,,No title,Male,1956,živnostník,Krupka,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,10,0,NA,NA
4100,Bořek,Zasadil,MUDr.,Doctor,Male,1955,lékař - chirurg,Louny,Ústecký kraj,SZR,BEZPP,Strana zdravého rozumu,106,0,NA,NA
4101,Petra,Žáčková,,No title,Female,1986,kuchařka,Kytlice,Ústecký kraj,SZR,SZR,Strana zdravého rozumu,30,0,NA,NA
4102,Jitka,Brožová,,No title,Female,1973,podnikatelka,Trutnov,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,21,0,NA,NA
4103,Jakub,Crha,,No title,Male,1983,someliér,Úbislavice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,37,0,NA,NA
4104,Vítězslav,Crha,,No title,Male,1958,truhlář,Úbislavice,Královéhradecký kraj,SZR,SZR,Strana zdravého rozumu,46,0,NA,NA
4105,Ladislav,Drapák,,No title,Male,1945,důchodce,Markvartice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4106,Michal,Drapák,,No title,Male,1975,obráběč kovů,Kacákova Lhota,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,21,0,NA,NA
4107,Jiří,Dufek,,No title,Male,1957,řidič,Jičín,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,33,0,NA,NA
4108,Petr,Felgr,,No title,Male,1972,skladník,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,4,0,NA,NA
4109,Alena,Filipová,,No title,Female,1946,finanční poradce,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,26,0,NA,NA
4110,Lucie,Grulichová,,No title,Female,1975,sociální pracovnice,Borohrádek,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,20,0,NA,NA
4111,Miroslav,Hercík,,No title,Male,1931,důchodce,Jičín,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4112,Renata,Hodovalová,,No title,Female,1969,živnostník,Náchod,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,38,0,NA,NA
4113,František,Hrdý,,No title,Male,1948,traktorista,Libáň,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,37,0,NA,NA
4114,Iva,Kalábová,,No title,Female,1984,"kuchař, číšník",Jičín,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,32,0,NA,NA
4115,Josef,Karban,,No title,Male,1945,důchodce,Markvartice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,13,0,NA,NA
4116,Lucie,Karbanová,,No title,Female,1976,prodavačka,Markvartice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,13,0,NA,NA
4117,Věra,Knížková,,No title,Female,1959,pekařka - cukrářka,Samšina,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,20,0,NA,NA
4118,Jan,Kouřil,,No title,Male,1956,zedník,Markvartice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,13,0,NA,NA
4119,Jan,Krejčí,,No title,Male,1985,studující,Jičín,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,30,0,NA,NA
4120,Soňa,Marková,,No title,Female,1953,dělnice,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4121,Josef,Matouš,,No title,Male,1961,zámečník,Nová Paka,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4122,Věra,Matoušová,,No title,Female,1935,důchodkyně,Nová Paka,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,6,0,NA,NA
4123,Lenka,Melicharová,,No title,Female,1964,vedoucí skladu,Mladějov,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,23,0,NA,NA
4124,Lukáš,Mindl,,No title,Male,1986,studující,Pecka,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,32,0,NA,NA
4125,Lenka,Nečasová,,No title,Female,1969,administrativní pracovník,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4126,Miroslav,Nedvídek,,No title,Male,1965,skladník,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,9,0,NA,NA
4127,Petr,Novák,,No title,Male,1952,důchodce,Valdice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,16,0,NA,NA
4128,Stanislav,Pajkrt,,No title,Male,1956,živnostník,Sobotka,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,12,0,NA,NA
4129,Milan,Pánek,,No title,Male,1958,živnostník,Stará Paka,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,19,0,NA,NA
4130,Iva,Plachetková,,No title,Female,1945,důchodce,Dvůr Králové nad Labem,Královéhradecký kraj,SZR,SZR,Strana zdravého rozumu,12,0,NA,NA
4131,Miloslav,Rieger,,No title,Male,1949,ekonom,Železnice,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,22,0,NA,NA
4132,Miroslav,Rousek,,No title,Male,1935,nezávislý publicista,Náchod,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,40,0,NA,NA
4133,Hana,Seifertová,,No title,Female,1965,učitelka mateřské školy,Jičín,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,45,0,NA,NA
4134,Danuše,Svatoňová,,No title,Female,1955,kosmetička,Hradec Králové,Královéhradecký kraj,SZR,BEZPP,Strana zdravého rozumu,4,0,NA,NA
